,GeoFips,GeoName,LineCode,Description,2022,percentage_of_msa_gdp,ratio_to_USA,big_economy
368,11100,"Amarillo, TX (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,0,0.0,0.0,False
369,11100,"Amarillo, TX (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,349214,0.025217189866273373,0.7528404199949449,False
371,11100,"Amarillo, TX (Metropolitan Statistical Area)",69.0,      Educational services,0,0.0,0.0,False
372,11100,"Amarillo, TX (Metropolitan Statistical Area)",70.0,      Health care and social assistance,1393139,0.10060035013805352,1.3608959919047137,False
374,11100,"Amarillo, TX (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",0,0.0,0.0,False
375,11100,"Amarillo, TX (Metropolitan Statistical Area)",79.0,      Accommodation and food services,0,0.0,0.0,False
376,11100,"Amarillo, TX (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),486413,0.035124505244416404,1.6527104822700387,False
377,11100,"Amarillo, TX (Metropolitan Statistical Area)",83.0,Government and government enterprises,1963847,0.14181190521374107,1.3243250931383055,False
387,11180,"Ames, IA (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",334815,0.046732128727568226,8.707697080286145,False
388,11180,"Ames, IA (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",28989,0.004046167823076849,0.48507980021688146,False
389,11180,"Ames, IA (Metropolitan Statistical Area)",10.0,    Utilities,148744,0.02076108822918151,1.451922283595329,False
390,11180,"Ames, IA (Metropolitan Statistical Area)",11.0,    Construction,318031,0.044389485630444425,1.0324557155191736,False
391,11180,"Ames, IA (Metropolitan Statistical Area)",12.0,    Manufacturing,1411505,0.1970121809345644,2.0074022641834737,False
394,11180,"Ames, IA (Metropolitan Statistical Area)",34.0,    Wholesale trade,361884,0.05051031068634111,0.8078428253272306,False
395,11180,"Ames, IA (Metropolitan Statistical Area)",35.0,    Retail trade,460201,0.06423300142632685,1.022048576991048,False
396,11180,"Ames, IA (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,145670,0.02033203169435319,0.5683544822402871,False
397,11180,"Ames, IA (Metropolitan Statistical Area)",45.0,    Information,0,0.0,0.0,False
399,11180,"Ames, IA (Metropolitan Statistical Area)",51.0,      Finance and insurance,372182,0.051947664035613086,0.6483545832926685,False
400,11180,"Ames, IA (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,885535,0.12359940747208795,0.9121943331719231,False
402,11180,"Ames, IA (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",0,0.0,0.0,False
403,11180,"Ames, IA (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,0,0.0,0.0,False
404,11180,"Ames, IA (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,141337,0.019727249012046384,0.5889423250699674,False
406,11180,"Ames, IA (Metropolitan Statistical Area)",69.0,      Educational services,23763,0.003316743798674503,0.27461935730193066,False
407,11180,"Ames, IA (Metropolitan Statistical Area)",70.0,      Health care and social assistance,388451,0.054218425507676186,0.7334530929517147,False
409,11180,"Ames, IA (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",42585,0.005943842724679279,0.5427612779906599,False
410,11180,"Ames, IA (Metropolitan Statistical Area)",79.0,      Accommodation and food services,174645,0.024376245453836154,0.769999205485548,False
411,11180,"Ames, IA (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),0,0.0,0.0,False
412,11180,"Ames, IA (Metropolitan Statistical Area)",83.0,Government and government enterprises,1926220,0.2688540268435299,2.5107210399826587,False
422,11260,"Anchorage, AK (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",69530,0.002202408185901116,0.4103794081748307,False
423,11260,"Anchorage, AK (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",586374,0.018573779628931125,2.2267403888410513,False
424,11260,"Anchorage, AK (Metropolitan Statistical Area)",10.0,    Utilities,487986,0.015457275435137955,1.081001265454006,False
425,11260,"Anchorage, AK (Metropolitan Statistical Area)",11.0,    Construction,1590913,0.05039320889193876,1.172096405373754,False
426,11260,"Anchorage, AK (Metropolitan Statistical Area)",12.0,    Manufacturing,241913,0.007662752358347428,0.07807753998283451,False
429,11260,"Anchorage, AK (Metropolitan Statistical Area)",34.0,    Wholesale trade,1305916,0.04136574267940805,0.661588059622226,False
430,11260,"Anchorage, AK (Metropolitan Statistical Area)",35.0,    Retail trade,1908352,0.06044829665440481,0.9618279421058669,False
431,11260,"Anchorage, AK (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,6162854,0.19521242770190472,5.456899730497646,False
432,11260,"Anchorage, AK (Metropolitan Statistical Area)",45.0,    Information,1205404,0.03818195939764057,0.6493062063967789,False
434,11260,"Anchorage, AK (Metropolitan Statistical Area)",51.0,      Finance and insurance,983231,0.03114448443882842,0.38871178531451145,False
435,11260,"Anchorage, AK (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,3670120,0.11625344932028482,0.8579793370417341,False
437,11260,"Anchorage, AK (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",1540991,0.04881189691931463,0.5766590535682544,False
438,11260,"Anchorage, AK (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,292298,0.009258730158529044,0.4583203104916933,False
439,11260,"Anchorage, AK (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,702104,0.02223960300523396,0.6639467821659961,False
441,11260,"Anchorage, AK (Metropolitan Statistical Area)",69.0,      Educational services,139428,0.00441647301227989,0.36567460551469966,False
442,11260,"Anchorage, AK (Metropolitan Statistical Area)",70.0,      Health care and social assistance,3237111,0.10253760628607145,1.387102701160819,False
444,11260,"Anchorage, AK (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",204475,0.006476879243666485,0.5914354431161848,False
445,11260,"Anchorage, AK (Metropolitan Statistical Area)",79.0,      Accommodation and food services,1022915,0.03240150107120725,1.0235017582431836,False
446,11260,"Anchorage, AK (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),644976,0.02043003627369133,0.9612928315354492,False
447,11260,"Anchorage, AK (Metropolitan Statistical Area)",83.0,Government and government enterprises,5573097,0.17653148933727816,1.6485575079614807,False
457,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",9958,0.00032588827955467653,0.06072345723689865,False
458,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",2250,7.363412622996808e-05,0.00882771768315235,False
459,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",10.0,    Utilities,173088,0.005664526062618984,0.3961474237541572,False
460,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",11.0,    Construction,791848,0.025914238038643452,0.6027396532383279,False
461,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",12.0,    Manufacturing,1790522,0.05859712131801551,0.5970594988108221,False
464,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",34.0,    Wholesale trade,2075810,0.06793353580863558,1.0865033050956303,False
465,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",35.0,    Retail trade,1533897,0.0501987401430086,0.798741297940921,False
466,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,626316,0.02049699173504386,0.5729657173557193,False
467,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",45.0,    Information,2071571,0.06779480911481832,1.152889768209659,False
469,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",51.0,      Finance and insurance,797574,0.02610162870832914,0.3257723117799279,False
470,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,3864511,0.1264710625738223,0.9333878612332762,False
472,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",3571494,0.11688170667803272,1.3808292364422834,False
473,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,354600,0.011604738293842969,0.57445104965171,False
474,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,641987,0.021009845242666008,0.6272332801709969,False
476,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",69.0,      Educational services,208476,0.006822643599963923,0.5649004307390268,False
477,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",70.0,      Health care and social assistance,2372207,0.07763350652516172,1.050206363323948,False
479,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",186705,0.006110159794562751,0.5579485010688894,False
480,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",79.0,      Accommodation and food services,796238,0.0260579064004877,0.8231196745614773,False
481,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),549589,0.0179860025780453,0.8462939132671988,False
482,11460,"Ann Arbor, MI (Metropolitan Statistical Area)",83.0,Government and government enterprises,8137843,0.2663213149785165,2.487069049189143,False
492,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",44930,0.008219349992655087,1.531528990475264,False
493,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",2952,0.0005400294052596888,0.06474208867970521,False
494,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",10.0,    Utilities,64962,0.011883939777940347,0.8311007973196578,False
495,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",11.0,    Construction,140289,0.025664019388372792,0.5969198138792465,False
496,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",12.0,    Manufacturing,1201577,0.21981263979800852,2.2397213651130845,False
499,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",34.0,    Wholesale trade,398870,0.07296799758669786,1.1670225846551519,False
500,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",35.0,    Retail trade,494819,0.09052059968875134,1.4403258145484288,False
501,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",36.0,    Transportation and warehousing,113007,0.02067313787269026,0.5778896447017725,False
502,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",45.0,    Information,111300,0.020360864771478106,0.34624823011422556,False
504,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",51.0,      Finance and insurance,159950,0.029260739624419795,0.36520091900609886,False
505,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",56.0,      Real estate and rental and leasing,555182,0.10156321316764383,0.7495617447128826,False
507,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",60.0,"      Professional, scientific, and technical services",126019,0.023053511389370167,0.2723519653660253,False
508,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",64.0,      Management of companies and enterprises,18562,0.0033956727033978133,0.1680906280993405,False
509,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",65.0,      Administrative and support and waste management and remediation services,148451,0.02715714947161452,0.8107564689997377,False
511,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",69.0,      Educational services,16643,0.0030446170026209355,0.25208783531137785,False
512,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",70.0,      Health care and social assistance,282353,0.05165275157970492,0.6987453075382545,False
514,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",76.0,"      Arts, entertainment, and recreation",14181,0.002594226624657062,0.2368914898016988,False
515,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",79.0,      Accommodation and food services,192682,0.03524862664778027,1.1134370370797282,False
516,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",82.0,    Other services (except government and government enterprises),133809,0.024478588986583234,1.1517890523379588,False
517,11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)",83.0,Government and government enterprises,1245831,0.22790832452035345,2.128345378637269,False
527,11540,"Appleton, WI (Metropolitan Statistical Area)",3.0,"    Agriculture, forestry, fishing and hunting",374218,0.02748988572191711,5.122248957106166,False
528,11540,"Appleton, WI (Metropolitan Statistical Area)",6.0,"    Mining, quarrying, and oil and gas extraction",60363,0.0044342387908440604,0.5316041649357286,False
529,11540,"Appleton, WI (Metropolitan Statistical Area)",10.0,    Utilities,405992,0.02982398945003333,2.085734350251954,False
530,11540,"Appleton, WI (Metropolitan Statistical Area)",11.0,    Construction,1136438,0.08348222359705851,1.9417142972685926,False
531,11540,"Appleton, WI (Metropolitan Statistical Area)",12.0,    Manufacturing,3233809,0.2375541525434561,2.420493704601476,False
534,11540,"Appleton, WI (Metropolitan Statistical Area)",34.0,    Wholesale trade,1760185,0.12930239726424883,2.0680136888522744,False
535,11540,"Appleton, WI (Metropolitan Statistical Area)",35.0,    Retail trade,1181183,0.08676917114267946,1.3806346570116912,False
